-1.2062425378819785E+03 a       194     0    13     1     2
2.0626849830116220E+02 a       195     0    13     1     3
9.8804542856749026E+02 a       196     0    13     1     4
5.7556566031424654E+02 a       197     0    13     1     5
-2.8516685693334352E+03 a       198     0    13     1     6
-1.2823269641347379E+03 a       199     0    13     1     7
-1.3931070331017481E+03 a       200     0    13     1     8
1.5263634186331085E+03 a       201     0    13     1     9
1.6985120921957182E+03 a       202     0    13     1    10
1.0716213310430223E+04 a       203     0    13     1    11
-1.7144352271449129E+03 a       204     0    13     1    12
2.7155385617722568E+03 a       205     0    13     1    13
2.4693353291095917E+02 a       206     0    13     1    14
-8.8665898410334137E+02 a       207     0    13     1    15
-4.2211737710584479E+04 a       208     0    13     1    16
-2.0683406652905805E+02 a       209     0    14     1     1
-1.3737036101128319E+03 a       210     0    14     1     2
1.1390137370853256E+03 a       211     0    14     1     3
2.3126139154646188E+02 a       212     0    14     1     4
1.3593446751783356E+03 a       213     0    14     1     5
-4.4319788538848110E+02 a       214     0    14     1     6
-1.0148546089272077E+03 a       215     0    14     1     7
-2.8923873940336621E+03 a       216     0    14     1     8
1.9206652872972163E+03 a       217     0    14     1     9
-1.8235969906950100E+02 a       218     0    14     1    10
2.4372305375175115E+03 a       219     0    14     1    11
2.1639173964425663E+03 a       220     0    14     1    12
2.3576970634104237E+03 a       221     0    14     1    13
-2.5513517875916523E+03 a       222     0    14     1    14
2.4770270013073332E+03 a       223     0    14     1    15
3.4537864596347326E+03 a       224     0    14     1    16
-1.5720239808126266E+03 a       225     0    15     1     1
1.6835323724328109E+02 a       226     0    15     1     2
2.9077662221230634E+02 a       227     0    15     1     3
2.3281951437517355E+03 a       228     0    15     1     4
-1.9689288159898741E+01 a       229     0    15     1     5
-6.8038142817194000E+02 a       230     0    15     1     6
-3.3036013153126464E+02 a       231     0    15     1     7
-7.3635999320539304E+02 a       232     0    15     1     8
1.5767973157372589E+03 a       233     0    15     1     9
2.0637474496348777E+03 a       234     0    15     1    10
2.3777849782691586E+01 a       235     0    15     1    11
-1.0890887786134053E+03 a       236     0    15     1    12
7.6691564263588623E+02 a       237     0    15     1    13
-8.8706774035264982E+02 a       238     0    15     1    14
-2.9342839559447712E+03 a       239     0    15     1    15
-7.4387593487541253E+01 a       240     0    15     1    16
8.0067092196774183E+02 a       241     0    16     1     1
-2.5687973468876868E+02 a       242     0    16     1     2
-2.5569144456995281E+02 a       243     0    16     1     3
6.8125216870444092E+02 a       244     0    16     1     4
-2.2273150931929085E+03 a       245     0    16     1     5
-8.9000397720493186E+02 a       246     0    16     1     6
1.6597144532560347E+02 a       247     0    16     1     7
3.4582386384997330E+03 a       248     0    16     1     8
1.6291837185571378E+03 a       249     0    16     1     9
-3.1319349781034316E+03 a       250     0    16     1    10
3.2085887398405157E+03 a       251     0    16     1    11
-2.8402824236963988E+02 a       252     0    16     1    12
1.6655408020007651E+03 a       253     0    16     1    13
-2.1512269610705703E+03 a       254     0    16     1    14
3.8428221908443829E+03 a       255     0    16     1    15
-1.4666518149458137E+04 a       256     0    16     1    16
-9.2462794615552718E+02 a       257     0    17     1     1
1.9435179428614776E+02 a       258     0    17     1     2
-2.0079272384752426E+03 a       259     0    17     1     3
4.7191447588856562E+02 a       260     0    17     1     4
2.5498845752774064E+03 a       261     0    17     1     5
2.2605610922628148E+03 a       262     0    17     1     6
1.0373053661931372E+03 a       263     0    17     1     7
5.5627800482509679E+02 a       264     0    17     1     8
-6.9964476887461751E+02 a       265     0    17     1     9
-2.2959405283411370E+03 a       266     0    17     1    10
-3.0599214124819159E+03 a       267     0    17     1    11
1.5405881043021961E+03 a       268     0    17     1    12
-1.0909135164987317E+03 a       269     0    17     1    13
-1.4993747918884512E+03 a       270     0    17     1    14
-1.8013820171144259E+03 a       271     0    17     1    15
8.1029034470143533E+03 a       272     0    17     1    16
-1.8660553639131181E+03 a       273     0    18     1     1
9.7189282961947399E+00 a       274     0    18     1     2
-1.1727345665372022E+03 a       275     0    18     1     3
8.9556163405466270E+02 a       276     0    18     1     4
8.3805955579206781E+01 a       277     0    18     1     5
-1.1845730914653068E+03 a       278     0    18     1     6
-1.5297553484715186E+02 a       279     0    18     1     7
-4.8412842467139836E+02 a       280     0    18     1     8
-5.3414700277945849E+02 a       281     0    18     1     9
8.2489979018620579E+02 a       282     0    18     1    10
7.2320654895376276E+02 a       283     0    18     1    11
1.4673050370757625E+02 a       284     0    18     1    12
-2.1913146877931823E+02 a       285     0    18     1    13
-3.9957889122556367E+02 a       286     0    18     1    14
-7.5607298734635413E+02 a       287     0    18     1    15
1.3110025638491234E+02 a       288     0    18     1    16
7.2763076373594089E+01 a       289     0    19     1     1
1.5461017684136668E+03 a       290     0    19     1     2
4.3605657548921672E+03 a       291     0    19     1     3
-6.5902524018977385E+02 a       292     0    19     1     4
6.4613520358816459E+02 a       293     0    19     1     5
-1.6239943878906413E+03 a       294     0    19     1     6
1.8853228078422753E+03 a       295     0    19     1     7
6.2700529646660016E+03 a       296     0    19     1     8
-8.0806019342482148E+02 a       297     0    19     1     9
-7.7264635120636706E+02 a       298     0    19     1    10
5.5883150920907929E+03 a       299     0    19     1    11
4.2658865624293713E+02 a       300     0    19     1    12
-1.0397099811216581E+03 a       301     0    19     1    13
3.2673513536690311E+03 a       302     0    19     1    14
-1.7464787893015850E+03 a       303     0    19     1    15
-2.7746161163508379E+04 a       304     0    19     1    16
-1.9913442276598489E+03 a       305     0    20     1     1
4.0753084610281974E+02 a       306     0    20     1     2
-5.1482594630650635E+02 a       307     0    20     1     3
1.1774741560154778E+03 a       308     0    20     1     4
3.5877706186327282E+02 a       309     0    20     1     5
-3.9809250324511987E+02 a       310     0    20     1     6
2.1621454977163515E+02 a       311     0    20     1     7
-4.1857670959247758E+02 a       312     0    20     1     8
1.1718591543601821E+02 a       313     0    20     1     9
-8.9920058822931185E+02 a       314     0    20     1    10
8.5115745855819096E+03 a       315     0    20     1    11
-3.9852061374271807E+03 a       316     0    20     1    12
1.3031299711218637E+03 a       317     0    20     1    13
8.6050243898528959E+02 a       318     0    20     1    14
-9.8513374603382863E+02 a       319     0    20     1    15
-4.5716530644121878E+04 a       320     0    20     1    16
2.3596164360544653E+03 a       321     0    21     1     1
-1.6204766125691056E+03 a       322     0    21     1     2
4.1305553921151150E+03 a       323     0    21     1     3
-3.7210695276222214E+02 a       324     0    21     1     4
-8.5073459251435099E+02 a       325     0    21     1     5
1.5996234629705471E+03 a       326     0    21     1     6
-6.4082909932435837E+02 a       327     0    21     1     7
-1.8509351685088316E+03 a       328     0    21     1     8
-5.5187518264797092E+01 a       329     0    21     1     9
-3.7185334750462073E+02 a       330     0    21     1    10
-4.5683223718831787E+03 a       331     0    21     1    11
2.6442953054564799E+02 a       332     0    21     1    12
-4.7703447056082621E+02 a       333     0    21     1    13
-2.3098133057165651E+03 a       334     0    21     1    14
1.5243523638707754E+03 a       335     0    21     1    15
-1.1068823006391647E+03 a       336     0    21     1    16
-6.9933259858339204E+02 a       337     0    22     1     1
3.3826392089126753E+03 a       338     0    22     1     2
3.9186846310234998E+01 a       339     0    22     1     3
7.7725528299872587E+02 a       340     0    22     1     4
-2.3122384861462738E+03 a       341     0    22     1     5
3.4063486604748061E+02 a       342     0    22     1     6
1.6077034693849458E+02 a       343     0    22     1     7
1.7266356325455424E+03 a       344     0    22     1     8
-6.9979074210901717E+02 a       345     0    22     1     9
-4.3738277342086803E+03 a       346     0    22     1    10
-2.9893153703537150E+03 a       347     0    22     1    11
1.3593641342903818E+03 a       348     0    22     1    12
-1.7034069291191176E+03 a       349     0    22     1    13
-9.1505335521926099E+02 a       350     0    22     1    14
1.9947770389161362E+03 a       351     0    22     1    15
-5.1662985021241893E+03 a       352     0    22     1    16
-1.7619545176632591E+03 a       353     0    23     1     1
8.0308078143876560E+02 a       354     0    23     1     2
-3.4090397574110993E+03 a       355     0    23     1     3
5.2604759614971704E+02 a       356     0    23     1     4
2.2396926973828549E+03 a       357     0    23     1     5
3.6199890768735459E+03 a       358     0    23     1     6
1.9545774065961466E+03 a       359     0    23     1     7
3.1497447351230530E+03 a       360     0    23     1     8
-6.1635566720499151E+02 a       361     0    23     1     9
-1.7190551188026511E+03 a       362     0    23     1    10
-4.3306394520459335E+03 a       363     0    23     1    11
-1.4528307123202608E+03 a       364     0    23     1    12
-7.1330188014502653E+02 a       365     0    23     1    13
-1.2500991035813374E+03 a       366     0    23     1    14
8.8847615081598644E+02 a       367     0    23     1    15
1.6670627092657535E+03 a       368     0    23     1    16
-1.9180589743144767E+03 a       369     0    24     1     1
-5.1540584955206373E+02 a       370     0    24     1     2
-1.8279342525249597E+03 a       371     0    24     1     3
-1.3564451811158565E+03 a       372     0    24     1     4
-8.4439854849983988E+02 a       373     0    24     1     5
-1.3220373438652498E+03 a       374     0    24     1     6
1.7205332798015516E+02 a       375     0    24     1     7
-1.6240249764903109E+02 a       376     0    24     1     8
-1.1308316143131804E+03 a       377     0    24     1     9
-1.5593831792376734E+03 a       378     0    24     1    10
1.5138642398988468E+03 a       379     0    24     1    11
6.2949656122367614E+01 a       380     0    24     1    12
-1.8488469811885025E+02 a       381     0    24     1    13
-7.2652808008119166E+02 a       382     0    24     1    14
2.9673441768591319E+03 a       383     0    24     1    15
3.7014503573228825E+02 a       384     0    24     1    16
-4.0362204263117866E+02 a       385     0    25     1     1
-3.6348463146885371E+02 a       386     0    25     1     2
7.5907939667561152E+02 a       387     0    25     1     3
4.7828105759879563E+01 a       388     0    25     1     4
-2.8166322756510522E+02 a       389     0    25     1     5
-3.5962560998966103E+02 a       390     0    25     1     6
-3.1299045939705710E+01 a       391     0    25     1     7
-1.9348882823759712E+02 a       392     0    25     1     8
-3.0589968490646339E+02 a       393     0    25     1     9
-3.4640376399100010E+03 a       394     0    25     1    10
-2.2727276176777778E+02 a       395     0    25     1    11
4.5887775104485263E+02 a       396     0    25     1    12
-1.0517753178341650E+03 a       397     0    25     1    13
-1.3403189362349360E+03 a       398     0    25     1    14
6.8353285512498883E+02 a       399     0    25     1    15
1.2162921050633572E+03 a       400     0    25     1    16
-6.7018952554611076E+02 a       401     0    26     1     1
-2.9983114365329794E+02 a       402     0    26     1     2
1.0942554121323949E+03 a       403     0    26     1     3
-3.8391514345294820E+02 a       404     0    26     1     4
-1.3582657251629944E+03 a       405     0    26     1     5
-1.8148439640262900E+01 a       406     0    26     1     6
-1.5560162055878962E+02 a       407     0    26     1     7
-2.9662424117538339E+03 a       408     0    26     1     8
7.2770213662879075E+02 a       409     0    26     1     9
5.7431084215068984E+02 a       410     0    26     1    10
1.1680739891046785E+03 a       411     0    26     1    11
-4.8324506540839053E+02 a       412     0    26     1    12
6.2087187799163394E+02 a       413     0    26     1    13
-9.1517821936104804E+02 a       414     0    26     1    14
-9.3294340142707756E+02 a       415     0    26     1    15
-1.1799679978469508E+03 a       416     0    26     1    16
1.3650195439596409E+03 a       417     0    27     1     1
1.3392257790664704E+02 a       418     0    27     1     2
9.3770294417742446E+02 a       419     0    27     1     3
-1.8245283563930061E+03 a       420     0    27     1     4
2.8789229977603702E+02 a       421     0    27     1     5
5.4885174787727465E+02 a       422     0    27     1     6
-1.3770488996632861E+02 a       423     0    27     1     7
1.1054159245731933E+03 a       424     0    27     1     8
7.0745424331869651E+02 a       425     0    27     1     9
-4.4409957669453462E+02 a       426     0    27     1    10
-6.8090729613260521E+01 a       427     0    27     1    11
-1.1349392502410670E+02 a       428     0    27     1    12
-3.7121395913844560E+02 a       429     0    27     1    13
-7.8313262126650716E+02 a       430     0    27     1    14
-1.0986233398079683E+03 a       431     0    27     1    15
6.3191975692394624E+02 a       432     0    27     1    16
-6.0807055239309614E+02 a       433     0    28     1     1
-4.4725871553244474E+02 a       434     0    28     1     2
6.4593414598404092E+02 a       435     0    28     1     3
-1.3633269504087130E+02 a       436     0    28     1     4
-1.0691892544082073E+03 a       437     0    28     1     5
-2.7065102725480602E+02 a       438     0    28     1     6
1.9164921618850664E+02 a       439     0    28     1     7
1.0129578543700390E+02 a       440     0    28     1     8
9.2188766983662489E+01 a       441     0    28     1     9
-2.3308281834209852E+03 a       442     0    28     1    10
-4.9820635998402639E+02 a       443     0    28     1    11
-3.3515738362369541E+02 a       444     0    28     1    12
-1.7526903622202508E+03 a       445     0    28     1    13
-2.6561292356209437E+03 a       446     0    28     1    14
6.6543612803394376E+02 a       447     0    28     1    15
-1.7553294206535964E+04 a       448     0    28     1    16
-7.2535210967721287E+02 a       449     0    29     1     1
-8.2339596145957614E+01 a       450     0    29     1     2
8.7934908413433550E+02 a       451     0    29     1     3
-1.9020573282930974E+02 a       452     0    29     1     4
-7.5570407087207877E+02 a       453     0    29     1     5
8.4230267063893720E+01 a       454     0    29     1     6
-1.8971170884555247E+02 a       455     0    29     1     7
-2.3396239341733785E+03 a       456     0    29     1     8
8.3203684676402497E+02 a       457     0    29     1     9
8.7400798282660901E+02 a       458     0    29     1    10
4.1659270145071019E+02 a       459     0    29     1    11
7.0650063258098692E+02 a       460     0    29     1    12
-3.1133767937163775E+01 a       461     0    29     1    13
-3.9088966125352090E+02 a       462     0    29     1    14
-1.5246252551455975E+03 a       463     0    29     1    15
-3.0105182309236716E+03 a       464     0    29     1    16
1.4138886997797199E+03 a       465     0    30     1     1
-2.7318122825424967E+02 a       466     0    30     1     2
1.0714455305843178E+03 a       467     0    30     1     3
-2.3407929517567741E+03 a       468     0    30     1     4
-7.8350363061303710E+02 a       469     0    30     1     5
7.1720049399685752E+02 a       470     0    30     1     6
-1.1122732201010450E+02 a       471     0    30     1     7
-5.7843185104280201E+02 a       472     0    30     1     8
-4.3554811847174045E+02 a       473     0    30     1     9
1.3711262943372748E+02 a       474     0    30     1    10
1.5442272312128645E+02 a       475     0    30     1    11
4.9318213955043596E+01 a       476     0    30     1    12
-8.8032527098660432E+02 a       477     0    30     1    13
-8.6735738963437370E+02 a       478     0    30     1    14
-9.8772196133674595E+02 a       479     0    30     1    15
6.0755941379303943E+02 a       480     0    30     1    16
1.3203190179651317E+03 a       481     0    31     1     1
6.8544862236760036E+02 a       482     0    31     1     2
4.4805920141390305E+02 a       483     0    31     1     3
1.1603593454113031E+03 a       484     0    31     1     4
1.3716556604318905E+03 a       485     0    31     1     5
-1.7163305862920638E+03 a       486     0    31     1     6
-9.5680191493033294E+02 a       487     0    31     1     7
-3.7823825310153443E+03 a       488     0    31     1     8
-1.3605199535472543E+03 a       489     0    31     1     9
-3.1068416551353548E+03 a       490     0    31     1    10
2.6885544631608929E+02 a       491     0    31     1    11
3.1262762341838975E+03 a       492     0    31     1    12
6.7553364339652251E+02 a       493     0    31     1    13
9.6541477961734950E+02 a       494     0    31     1    14
3.2855912585429714E+03 a       495     0    31     1    15
5.3670493021758230E+03 a       496     0    31     1    16
-3.2415225646323364E+02 a       497     0    32     1     1
-2.1904345512159730E+02 a       498     0    32     1     2
6.7145247407182171E+02 a       499     0    32     1     3
-3.0115727633659304E+02 a       500     0    32     1     4
-9.4224349549333886E+02 a       501     0    32     1     5
-1.2871808718918365E+02 a       502     0    32     1     6
-6.1945913269633330E+01 a       503     0    32     1     7
-1.2369602613270858E+03 a       504     0    32     1     8
2.7827308801988681E+02 a       505     0    32     1     9
1.7588881300647816E+02 a       506     0    32     1    10
1.1381994503680216E+03 a       507     0    32     1    11
-1.8941980898617744E+03 a       508     0    32     1    12
8.8565643153516328E+02 a       509     0    32     1    13
-7.0191207717617567E+02 a       510     0    32     1    14
1.3527414487079213E+02 a       511     0    32     1    15
2.8746487077930539E+02 a       512     0    32     1    16
1.7033451552301517E+03 a       513     0    33     1     1
7.9271226941415921E+02 a       514     0    33     1     2
5.0956958709447628E+02 a       515     0    33     1     3
-7.2100545720085927E+02 a       516     0    33     1     4
2.5763325139057774E+03 a       517     0    33     1     5
2.2353789923140477E+02 a       518     0    33     1     6
-4.2489605828527658E+02 a       519     0    33     1     7
2.6573824527025713E+03 a       520     0    33     1     8
9.6945536238451041E+02 a       521     0    33     1     9
-1.5100001597414098E+03 a       522     0    33     1    10
-6.7536283450297219E+02 a       523     0    33     1    11
1.2827397371378171E+02 a       524     0    33     1    12
1.6896645382700297E+02 a       525     0    33     1    13
-4.3404540846640327E+02 a       526     0    33     1    14
-1.2087058930750366E+03 a       527     0    33     1    15
5.5069523002826759E+02 a       528     0    33     1    16
-6.3867333127766256E+02 a       529     0    34     1     1
-4.5833213647936105E+02 a       530     0    34     1     2
5.1627466321561644E+02 a       531     0    34     1     3
-2.8982423857853939E+02 a       532     0    34     1     4
-1.5451974809871222E+03 a       533     0    34     1     5
-2.3798509736204153E+02 a       534     0    34     1     6
3.3351490071863032E+02 a       535     0    34     1     7
4.8236819187997816E+02 a       536     0    34     1     8
5.1715905881630454E+02 a       537     0    34     1     9
-1.3946994552343333E+03 a       538     0    34     1    10
-3.7845772405052418E+02 a       539     0    34     1    11
-9.7146607156063692E+02 a       540     0    34     1    12
-1.7332267627309941E+03 a       541     0    34     1    13
-3.2887428906394230E+03 a       542     0    34     1    14
7.5919899059889894E+02 a       543     0    34     1    15
-2.7020547089764390E+04 a       544     0    34     1    16
-5.7970452736076970E+02 a       545     0    35     1     1
9.9083634287051154E+00 a       546     0    35     1     2
6.1304548852172570E+02 a       547     0    35     1     3
-8.6403538283019245E+01 a       548     0    35     1     4
-3.9283762853392113E+02 a       549     0    35     1     5
9.5645243801272500E+01 a       550     0    35     1     6
-1.5495333310412497E+02 a       551     0    35     1     7
-1.5711217377150429E+03 a       552     0    35     1     8
6.7369433548704762E+02 a       553     0    35     1     9
7.7023393601450152E+02 a       554     0    35     1    10
9.1341184138603538E+01 a       555     0    35     1    11
8.8271013244015444E+02 a       556     0    35     1    12
-2.1735411459984363E+02 a       557     0    35     1    13
-1.3585329797307986E+02 a       558     0    35     1    14
-1.3559375112564114E+03 a       559     0    35     1    15
-2.9346347386351708E+03 a       560     0    35     1    16
1.2485783829741110E+03 a       561     0    36     1     1
-4.9019631504157826E+02 a       562     0    36     1     2
9.3886975807135036E+02 a       563     0    36     1     3
-2.2192101256966657E+03 a       564     0    36     1     4
-1.2701243919515989E+03 a       565     0    36     1     5
6.9407620971337917E+02 a       566     0    36     1     6
-1.0374049660342855E+02 a       567     0    36     1     7
-1.7549511080037462E+03 a       568     0    36     1     8
-1.3206159472941467E+03 a       569     0    36     1     9
4.8400765555905247E+02 a       570     0    36     1    10
